Path,Size,Size human,Category,Label,Reference evidence,Reason,Recommendation,Risk
Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Scripts/PlatformUnderstanding.cs,3776,3.7 KB,A: no text/GUID refs found,Unknown/runtime-loaded,,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Mirror01.mat,3773,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Living Room/Materials/Remote.mat,3769,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Bathroom/Materials/CommonPlastic01.mat,3764,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/Grey.mat,3764,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Bathroom/Materials/LightPlastic01.mat,3763,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials/PictureBorder01.mat,3763,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials/PictureImage01.mat,3763,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials/LightChrome01.mat,3761,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Common/Materials/magazine1.mat,3758,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Bathroom/Materials/Mirror01.mat,3757,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Materials/Common/Shadow Caster.mat,3755,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Candy Cane B.prefab,3747,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Bundt Cake cut.prefab,3747,3.7 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Balcony/Materials/balcony_chair1.mat,3736,3.6 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Study Room/Materials/defaultMat.mat,3732,3.6 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Idyllic Italian Coast Town/Prefabs/Props/SM_airconditioner.prefab,3721,3.6 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Models/Common/Materials/No Name.mat,3716,3.6 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/Washingmachine-2.prefab,3546,3.5 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/BedRoom carpet.prefab,3544,3.5 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/_Recovery/0 (20).unity,3539,3.5 KB,C: duplicate/obsolete candidate,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/_Recovery/0 (19).unity,3539,3.5 KB,C: duplicate/obsolete candidate,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/_Recovery/0 (4).unity,3539,3.5 KB,C: duplicate/obsolete candidate,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Prefabs/Bed Room/bedsider.prefab,3538,3.5 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/TextMesh Pro/Shaders/TMP_SDF-Surface-Mobile.shader,3523,3.4 KB,A: no text/GUID refs found,Unknown/runtime-loaded,,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,High-risk deletion
Assets/TextMesh Pro/Shaders/TMPro_Surface.cginc,3515,3.4 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Salmon plastic tray.prefab,3355,3.3 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Soda bottle Glass A.prefab,3346,3.3 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Bell pepper green slice.prefab,3287,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Ketchup Plastic Bottle.prefab,3285,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Pizza Margarita Slice.prefab,3282,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Ice cream stick C.prefab,3282,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Pizza Margarita cut.prefab,3282,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/DevDen Arch Viz Scotland/Prefabs/Bathroom/BathroomShelf.prefab,3281,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Lamb Chop Cooked.prefab,3281,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Bell pepper green.prefab,3281,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Peach half with seed.prefab,3280,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Swirl lollipop C.prefab,3279,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Sushi Wood Table.prefab,3279,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Pizza Margarita.prefab,3279,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Bundt Cake Piece.prefab,3278,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Tomato Quarter.prefab,3278,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Chopsticks holder.prefab,3277,3.2 KB,C: duplicate/obsolete candidate,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Salmon skeleton.prefab,3277,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Melon Piece.prefab,3276,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Chopsticks B.prefab,3276,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Salami cut A.prefab,3276,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Tomato Half.prefab,3275,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Cheesecake B.prefab,3275,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Coffee Cup C.prefab,3275,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Soda can C.prefab,3275,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Peach half no seed.prefab,3274,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Bundt Cake.prefab,3274,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Salami slice A.prefab,3274,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Sake Pot C.prefab,3274,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Doughnut D.prefab,3273,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Peach slice.prefab,3273,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Sake cup C.prefab,3273,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
Assets/Food Pack-Demo/Prefabs with colliders/Doughnut H.prefab,3272,3.2 KB,A: no text/GUID refs found,"Likely safe, verify in Unity",,No GUID/text reference found by static scan,Do not delete until Unity dependency check confirms,Verify in Unity
