Path,Source size,Source size human,Vertex count,Triangle count,Submesh count,Material count,Blend shapes,Animation clips,Read/Write status,Mesh compression,Imported cameras,Imported lights,Referencing scenes/prefabs,Collider type,MeshCollider usage,Duplicated model hints,LOD existence,Hidden/unused geometry,Embedded oversized textures,GLB chunk details,Recommended action,Risk level
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_WoodenCrates_01.fbx,21532,21.0 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Prop_WoodenCrates_01.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/SofaFootRest.FBX,21488,21.0 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/SofaFootRest.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/ShelvesTallA.FBX,21264,20.8 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/ShelvesTallA.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Food Pack-Demo/Mesh/Tomato Half.fbx,21164,20.7 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,0,0,Assets/Food Pack-Demo/Prefabs with colliders/Tomato Half.prefab; Assets/Food Pack-Demo/Prefabs/Tomato Half.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Switch.FBX,21152,20.7 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/Switch.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Furniture Mega Pack/FBX/Table/Table37.fbx,21148,20.7 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Furniture Mega Pack/Prefabs/Tables/Table37.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/LowPolyLivingRoomPack/Meshes/Vase_3.fbx,21148,20.7 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/LowPolyLivingRoomPack/Prefabs/Vase_3.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/LowPolyLivingRoomPack/Meshes/Night_stand_4.fbx,21148,20.7 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/LowPolyLivingRoomPack/Prefabs/Night_stand_4.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_WoodenBox_06.fbx,21148,20.7 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Prop_WoodenBox_06.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/LowPolyLivingRoomPack/Meshes/Nightstand_1.fbx,21100,20.6 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/LowPolyLivingRoomPack/Prefabs/Nightstand_1.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_WoodenCrates_02.fbx,21068,20.6 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Prop_WoodenCrates_02.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Food Pack-Demo/Mesh/Doughnut D.fbx,21036,20.5 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,0,0,Assets/Food Pack-Demo/Prefabs with colliders/Doughnut D.prefab; Assets/Food Pack-Demo/Prefabs/Doughnut D.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_WoodenBox_05.fbx,20956,20.5 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Prop_WoodenBox_05.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Furniture Mega Pack/FBX/Table/Table07.fbx,20940,20.4 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Furniture Mega Pack/Prefabs/Tables/Table07.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/DevDen Arch Viz Scotland/Models/Kitchen Room/knife1.fbx,20892,20.4 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,1,0,0,0,Assets/DevDen Arch Viz Scotland/Prefabs/Kitchen Room/knife-block.prefab; Assets/DevDen Arch Viz Scotland/Scenes/ArchViz.unity,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/LowPolyLivingRoomPack/Meshes/Vase_1.fbx,20860,20.4 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/LowPolyLivingRoomPack/Prefabs/Vase_1.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_WoodFence_06.fbx,20828,20.3 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Env_WoodFence_06.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_Haystack_03.fbx,20828,20.3 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Prop_Haystack_03.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/LowPolyLivingRoomPack/Meshes/Bookshelf_Tall.fbx,20796,20.3 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/LowPolyLivingRoomPack/Prefabs/Bookshelf_Tall.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Food Pack-Demo/Mesh/Bell pepper green.fbx,20780,20.3 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,0,0,Assets/Food Pack-Demo/Prefabs with colliders/Bell pepper green.prefab; Assets/Food Pack-Demo/Prefabs/Bell pepper green.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_Pallete_02.fbx,20764,20.3 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Prop_Pallete_02.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/ShelfWallSmall.FBX,20736,20.2 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/ShelfWallSmall.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_Pallete_01.fbx,20732,20.2 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Prop_Pallete_01.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/SimpleNaturePack/Models/Branch_01.fbx,20652,20.2 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,0,0,Assets/SimpleNaturePack/Prefabs/Branch_01.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_Bucket_03.fbx,20636,20.2 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Prop_Bucket_03.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/LowPolyLivingRoomPack/Meshes/Mirror.fbx,20620,20.1 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/LowPolyLivingRoomPack/Prefabs/Mirror.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Furniture Mega Pack/FBX/Table/Table06.fbx,20588,20.1 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Furniture Mega Pack/Prefabs/Tables/Table06.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Furniture Mega Pack/FBX/Table/Table03.fbx,20572,20.1 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Furniture Mega Pack/Prefabs/Tables/Table03.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Prop_WoodenCrates_04.fbx,20524,20.0 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Prop_WoodenCrates_04.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_WoodFence_01.fbx,20508,20.0 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Env_WoodFence_01.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/LowPolyLivingRoomPack/Meshes/Night_stand_2.fbx,20476,20.0 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/LowPolyLivingRoomPack/Prefabs/Night_stand_2.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/ShelvesMediumA.FBX,20464,20.0 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/ShelvesMediumA.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_WoodFence_02.fbx,20412,19.9 KB,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,Requires Unity import audit,0,0,1,1,Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Env_WoodFence_02.prefab,Search scene for MeshCollider refs,Requires Unity/scene object dependency audit,,Requires Unity audit,Requires Unity audit,,,Review,High visual/physics QA
